orb_minutes,atr_multiplier,volume_pct,fvg_min_pct,profit_r,trades,win_rate,avg_win,avg_loss,profit_factor,total_pnl,sharpe,max_drawdown
5,1.5,1.75,0.002,2.0,14,0.5714,2111.61,-1098.17,2.564,10303.82,7.466,-0.0202
10,1.5,1.75,0.002,2.0,14,0.5714,2111.61,-1098.17,2.564,10303.82,7.466,-0.0202
15,1.5,1.75,0.002,2.0,14,0.5714,2111.61,-1098.17,2.564,10303.82,7.466,-0.0202
5,2.0,1.25,0.002,3.0,18,0.4444,3196.73,-1101.01,2.323,14563.75,7.431,-0.0297
10,2.0,1.25,0.002,3.0,18,0.4444,3196.73,-1101.01,2.323,14563.75,7.431,-0.0297
15,2.0,1.25,0.002,3.0,18,0.4444,3196.73,-1101.01,2.323,14563.75,7.431,-0.0297
20,2.0,1.5,0.002,1.5,16,0.625,1571.57,-1076.16,2.434,9258.71,7.43,-0.0199
20,1.0,1.25,0.002,2.5,17,0.5294,2719.29,-1154.9,2.649,15234.44,7.413,-0.0297
20,2.0,1.75,0.001,3.0,21,0.4762,3291.53,-1145.18,2.613,20318.35,7.244,-0.0297
5,2.5,1.75,0.003,1.5,3,0.6667,1510.35,-1027.03,2.941,1993.66,7.201,-0.01
10,2.5,1.75,0.003,1.5,3,0.6667,1510.35,-1027.03,2.941,1993.66,7.201,-0.01
15,2.5,1.75,0.003,1.5,3,0.6667,1510.35,-1027.03,2.941,1993.66,7.201,-0.01
20,2.5,1.25,0.003,1.5,3,0.6667,1510.35,-1027.03,2.941,1993.66,7.201,-0.01
20,2.5,1.5,0.003,1.5,3,0.6667,1510.35,-1027.03,2.941,1993.66,7.201,-0.01
20,2.5,1.75,0.003,1.5,3,0.6667,1510.35,-1027.03,2.941,1993.66,7.201,-0.01
5,3.0,1.75,0.003,1.5,3,0.6667,1509.07,-1029.07,2.933,1989.08,7.182,-0.01
10,3.0,1.75,0.003,1.5,3,0.6667,1509.07,-1029.07,2.933,1989.08,7.182,-0.01
15,3.0,1.75,0.003,1.5,3,0.6667,1509.07,-1029.07,2.933,1989.08,7.182,-0.01
20,3.0,1.25,0.003,1.5,3,0.6667,1509.07,-1029.07,2.933,1989.08,7.182,-0.01
20,3.0,1.5,0.003,1.5,3,0.6667,1509.07,-1029.07,2.933,1989.08,7.182,-0.01
20,3.0,1.75,0.003,1.5,3,0.6667,1509.07,-1029.07,2.933,1989.08,7.182,-0.01
20,1.5,1.75,0.001,2.5,23,0.5217,2770.52,-1167.77,2.588,20400.76,7.163,-0.0199
10,2.0,1.75,0.001,2.5,23,0.5217,2748.5,-1143.93,2.621,20398.72,7.151,-0.0297
15,2.0,1.75,0.001,2.5,23,0.5217,2748.5,-1143.93,2.621,20398.72,7.151,-0.0297
20,1.0,1.5,0.002,2.0,16,0.5625,2129.84,-1111.34,2.464,11389.22,7.025,-0.0297
20,1.5,1.25,0.002,3.0,16,0.5,3276.01,-1165.47,2.811,16884.27,6.962,-0.0297
5,1.5,1.75,0.001,3.0,25,0.48,3395.17,-1202.94,2.605,25103.78,6.901,-0.0297
20,1.5,1.5,0.002,2.5,15,0.5333,2689.75,-1137.08,2.703,13558.41,6.9,-0.0297
20,2.5,1.75,0.001,2.0,21,0.5714,2157.06,-1115.62,2.578,15844.2,6.874,-0.0199
20,2.0,1.0,0.002,1.5,18,0.6111,1576.43,-1078.32,2.297,9792.55,6.863,-0.0199
5,2.0,1.25,0.002,2.5,18,0.5,2668.51,-1104.42,2.416,14076.82,6.851,-0.0199
10,2.0,1.25,0.002,2.5,18,0.5,2668.51,-1104.42,2.416,14076.82,6.851,-0.0199
15,2.0,1.25,0.002,2.5,18,0.5,2668.51,-1104.42,2.416,14076.82,6.851,-0.0199
10,3.0,1.75,0.001,3.0,21,0.4762,3276.93,-1132.17,2.631,20315.4,6.796,-0.0297
15,3.0,1.75,0.001,3.0,21,0.4762,3276.93,-1132.17,2.631,20315.4,6.796,-0.0297
10,2.5,1.75,0.001,3.0,21,0.4762,3277.2,-1132.78,2.63,20311.45,6.794,-0.0297
15,2.5,1.75,0.001,3.0,21,0.4762,3277.2,-1132.78,2.63,20311.45,6.794,-0.0297
20,1.0,1.0,0.002,2.0,18,0.5556,2141.99,-1117.15,2.397,12482.72,6.775,-0.0297
5,1.0,1.25,0.002,3.0,19,0.4737,3291.11,-1162.13,2.549,17998.76,6.759,-0.0297
10,1.0,1.25,0.002,3.0,19,0.4737,3291.11,-1162.13,2.549,17998.76,6.759,-0.0297
15,1.0,1.25,0.002,3.0,19,0.4737,3291.11,-1162.13,2.549,17998.76,6.759,-0.0297
5,2.5,1.25,0.003,3.0,4,0.5,3028.33,-1038.1,2.917,3980.45,6.728,-0.01
5,2.5,1.5,0.003,3.0,4,0.5,3028.33,-1038.1,2.917,3980.45,6.728,-0.01
10,2.5,1.25,0.003,3.0,4,0.5,3028.33,-1038.1,2.917,3980.45,6.728,-0.01
10,2.5,1.5,0.003,3.0,4,0.5,3028.33,-1038.1,2.917,3980.45,6.728,-0.01
15,2.5,1.25,0.003,3.0,4,0.5,3028.33,-1038.1,2.917,3980.45,6.728,-0.01
15,2.5,1.5,0.003,3.0,4,0.5,3028.33,-1038.1,2.917,3980.45,6.728,-0.01
20,2.5,1.0,0.003,3.0,4,0.5,3028.33,-1038.4,2.916,3979.85,6.727,-0.01
5,3.0,1.25,0.003,3.0,4,0.5,3027.3,-1039.12,2.913,3976.37,6.721,-0.01
5,3.0,1.5,0.003,3.0,4,0.5,3027.3,-1039.12,2.913,3976.37,6.721,-0.01
10,3.0,1.25,0.003,3.0,4,0.5,3027.3,-1039.12,2.913,3976.37,6.721,-0.01
10,3.0,1.5,0.003,3.0,4,0.5,3027.3,-1039.12,2.913,3976.37,6.721,-0.01
15,3.0,1.25,0.003,3.0,4,0.5,3027.3,-1039.12,2.913,3976.37,6.721,-0.01
15,3.0,1.5,0.003,3.0,4,0.5,3027.3,-1039.12,2.913,3976.37,6.721,-0.01
20,3.0,1.0,0.003,3.0,4,0.5,3027.3,-1039.42,2.912,3975.77,6.72,-0.01
20,2.5,1.5,0.002,2.0,14,0.5714,2113.76,-1101.33,2.559,10302.05,6.685,-0.0199
20,3.0,1.5,0.001,3.0,27,0.4444,3314.71,-1144.32,2.317,22611.63,6.587,-0.0297
20,2.5,1.5,0.001,3.0,27,0.4444,3314.91,-1144.72,2.317,22608.12,6.585,-0.0297
20,3.0,1.75,0.001,2.0,20,0.55,2123.35,-1086.23,2.389,13580.8,6.575,-0.0202
20,3.0,1.75,0.001,1.5,21,0.619,1586.5,-1081.37,2.384,11973.62,6.567,-0.0199
5,3.0,1.5,0.002,3.0,15,0.4667,3199.15,-1114.09,2.513,13481.3,6.526,-0.0199
10,3.0,1.5,0.002,3.0,15,0.4667,3199.15,-1114.09,2.513,13481.3,6.526,-0.0199
15,3.0,1.5,0.002,3.0,15,0.4667,3199.15,-1114.09,2.513,13481.3,6.526,-0.0199
5,2.5,1.5,0.002,3.0,15,0.4667,3198.7,-1114.68,2.511,13473.45,6.521,-0.0199
10,2.5,1.5,0.002,3.0,15,0.4667,3198.7,-1114.68,2.511,13473.45,6.521,-0.0199
15,2.5,1.5,0.002,3.0,15,0.4667,3198.7,-1114.68,2.511,13473.45,6.521,-0.0199
10,1.5,1.75,0.001,2.5,24,0.5,2751.54,-1151.55,2.389,19199.87,6.499,-0.0297
15,1.5,1.75,0.001,2.5,24,0.5,2751.54,-1151.55,2.389,19199.87,6.499,-0.0297
20,2.0,1.75,0.001,2.0,22,0.5455,2153.72,-1115.42,2.317,14690.42,6.49,-0.03
20,3.0,1.0,0.002,3.0,15,0.4667,3212.8,-1126.22,2.496,13479.81,6.487,-0.0297
20,2.5,1.0,0.002,3.0,15,0.4667,3212.61,-1126.85,2.495,13473.43,6.483,-0.0297
20,1.0,1.5,0.002,2.5,16,0.5,2686.54,-1133.39,2.37,12425.21,6.46,-0.0297
10,2.0,1.0,0.002,3.0,19,0.4211,3183.73,-1096.02,2.113,13413.59,6.454,-0.0303
15,2.0,1.0,0.002,3.0,19,0.4211,3183.73,-1096.02,2.113,13413.59,6.454,-0.0303
20,1.0,1.0,0.002,2.5,18,0.5,2709.82,-1145.06,2.367,14082.86,6.442,-0.0297
5,2.0,1.75,0.001,2.5,24,0.5,2746.09,-1146.63,2.395,19193.51,6.431,-0.0394
20,3.0,1.75,0.001,2.5,20,0.5,2687.16,-1110.54,2.42,15766.23,6.418,-0.0199
20,2.5,1.75,0.001,2.5,20,0.5,2686.6,-1110.88,2.418,15757.18,6.415,-0.0199
20,1.0,1.75,0.001,2.0,24,0.5417,2186.46,-1145.87,2.255,15819.4,6.391,-0.0394
5,2.0,1.5,0.002,2.0,17,0.5294,2100.29,-1078.39,2.191,10275.5,6.389,-0.0199
10,2.0,1.5,0.002,2.0,17,0.5294,2100.29,-1078.39,2.191,10275.5,6.389,-0.0199
15,2.0,1.5,0.002,2.0,17,0.5294,2100.29,-1078.39,2.191,10275.5,6.389,-0.0199
20,2.5,1.25,0.002,2.5,14,0.5,2645.83,-1104.93,2.395,10786.31,6.378,-0.0199
20,3.0,1.25,0.002,2.5,14,0.5,2646.04,-1105.17,2.394,10786.1,6.377,-0.0199
20,2.0,1.75,0.001,1.5,23,0.6087,1607.98,-1110.52,2.252,12517.04,6.35,-0.0297
20,2.0,1.0,0.002,2.0,17,0.5294,2109.77,-1089.12,2.179,10275.04,6.335,-0.0297
10,2.0,1.75,0.001,3.0,23,0.4348,3253.73,-1124.01,2.227,17925.09,6.316,-0.0303
15,2.0,1.75,0.001,3.0,23,0.4348,3253.73,-1124.01,2.227,17925.09,6.316,-0.0303
20,1.0,1.75,0.001,3.0,24,0.4583,3385.62,-1213.78,2.36,21462.67,6.242,-0.0585
5,2.0,1.0,0.003,2.0,6,0.5,2003.84,-1015.89,1.972,2963.85,6.18,-0.0199
10,2.0,1.0,0.003,2.0,6,0.5,2003.84,-1015.89,1.972,2963.85,6.18,-0.0199
15,2.0,1.0,0.003,2.0,6,0.5,2003.84,-1015.89,1.972,2963.85,6.18,-0.0199
5,1.5,1.5,0.002,3.0,17,0.4706,3250.92,-1143.22,2.528,15718.33,6.17,-0.0297
10,1.5,1.5,0.002,3.0,17,0.4706,3250.92,-1143.22,2.528,15718.33,6.17,-0.0297
15,1.5,1.5,0.002,3.0,17,0.4706,3250.92,-1143.22,2.528,15718.33,6.17,-0.0297
20,1.5,1.0,0.002,3.0,17,0.4706,3267.55,-1158.04,2.508,15718.01,6.125,-0.0297
5,3.0,1.75,0.001,3.0,22,0.4545,3276.93,-1138.02,2.4,19113.07,6.121,-0.0297
5,2.5,1.75,0.001,3.0,22,0.4545,3277.6,-1138.38,2.399,19115.45,6.12,-0.0297
10,2.5,1.75,0.001,2.0,22,0.5455,2142.47,-1102.07,2.333,14688.95,6.118,-0.0297
15,2.5,1.75,0.001,2.0,22,0.5455,2142.47,-1102.07,2.333,14688.95,6.118,-0.0297
20,3.0,1.5,0.002,2.0,13,0.5385,2091.53,-1083.09,2.253,8142.13,6.077,-0.0199
10,1.0,1.0,0.002,3.0,20,0.45,3279.52,-1154.27,2.325,16818.76,6.013,-0.0297
15,1.0,1.0,0.002,3.0,20,0.45,3279.52,-1154.27,2.325,16818.76,6.013,-0.0297
10,2.0,1.0,0.002,2.5,19,0.4737,2659.52,-1099.4,2.177,12941.7,5.952,-0.0297
15,2.0,1.0,0.002,2.5,19,0.4737,2659.52,-1099.4,2.177,12941.7,5.952,-0.0297
20,1.5,1.25,0.002,2.5,16,0.5,2682.43,-1129.88,2.374,12420.46,5.932,-0.0297
20,1.5,1.25,0.002,2.0,17,0.5294,2131.85,-1114.32,2.152,10272.13,5.896,-0.03
5,1.0,1.25,0.002,2.0,19,0.5263,2124.42,-1098.55,2.149,11357.28,5.847,-0.0297
10,1.0,1.25,0.002,2.0,19,0.5263,2124.42,-1098.55,2.149,11357.28,5.847,-0.0297
15,1.0,1.25,0.002,2.0,19,0.5263,2124.42,-1098.55,2.149,11357.28,5.847,-0.0297
5,1.0,1.5,0.002,3.0,18,0.4444,3246.75,-1141.31,2.276,14560.88,5.841,-0.0297
10,1.0,1.5,0.002,3.0,18,0.4444,3246.75,-1141.31,2.276,14560.88,5.841,-0.0297
15,1.0,1.5,0.002,3.0,18,0.4444,3246.75,-1141.31,2.276,14560.88,5.841,-0.0297
5,1.5,1.75,0.001,2.5,25,0.48,2751.54,-1154.71,2.2,18007.22,5.841,-0.0297
5,2.5,1.25,0.003,2.5,4,0.5,2517.25,-1030.68,2.442,2973.14,5.76,-0.01
5,2.5,1.5,0.003,2.5,4,0.5,2517.25,-1030.68,2.442,2973.14,5.76,-0.01
10,2.5,1.25,0.003,2.5,4,0.5,2517.25,-1030.68,2.442,2973.14,5.76,-0.01
10,2.5,1.5,0.003,2.5,4,0.5,2517.25,-1030.68,2.442,2973.14,5.76,-0.01
15,2.5,1.25,0.003,2.5,4,0.5,2517.25,-1030.68,2.442,2973.14,5.76,-0.01
15,2.5,1.5,0.003,2.5,4,0.5,2517.25,-1030.68,2.442,2973.14,5.76,-0.01
20,2.5,1.0,0.003,2.5,4,0.5,2517.25,-1030.79,2.442,2972.91,5.759,-0.01
5,3.0,1.25,0.003,2.5,4,0.5,2515.12,-1030.21,2.441,2969.82,5.758,-0.01
5,3.0,1.5,0.003,2.5,4,0.5,2515.12,-1030.21,2.441,2969.82,5.758,-0.01
10,3.0,1.25,0.003,2.5,4,0.5,2515.12,-1030.21,2.441,2969.82,5.758,-0.01
10,3.0,1.5,0.003,2.5,4,0.5,2515.12,-1030.21,2.441,2969.82,5.758,-0.01
15,3.0,1.25,0.003,2.5,4,0.5,2515.12,-1030.21,2.441,2969.82,5.758,-0.01
15,3.0,1.5,0.003,2.5,4,0.5,2515.12,-1030.21,2.441,2969.82,5.758,-0.01
20,3.0,1.0,0.003,2.5,4,0.5,2515.12,-1030.29,2.441,2969.67,5.757,-0.01
10,2.0,1.75,0.001,2.0,23,0.5217,2139.37,-1102.26,2.117,13547.64,5.749,-0.03
15,2.0,1.75,0.001,2.0,23,0.5217,2139.37,-1102.26,2.117,13547.64,5.749,-0.03
5,3.0,1.5,0.001,3.0,31,0.4194,3310.8,-1139.41,2.099,22531.0,5.739,-0.0303
5,2.5,1.5,0.001,3.0,31,0.4194,3310.53,-1139.4,2.098,22527.7,5.738,-0.0302
5,2.0,1.25,0.002,1.5,19,0.5789,1562.89,-1062.86,2.022,8688.85,5.722,-0.0199
10,2.0,1.25,0.002,1.5,19,0.5789,1562.89,-1062.86,2.022,8688.85,5.722,-0.0199
15,2.0,1.25,0.002,1.5,19,0.5789,1562.89,-1062.86,2.022,8688.85,5.722,-0.0199
10,3.0,1.75,0.001,2.5,21,0.4762,2669.63,-1099.77,2.207,14598.87,5.717,-0.0297
15,3.0,1.75,0.001,2.5,21,0.4762,2669.63,-1099.77,2.207,14598.87,5.717,-0.0297
15,1.0,1.75,0.001,3.0,25,0.44,3363.22,-1195.9,2.21,20252.71,5.709,-0.0585
20,1.5,1.25,0.002,1.5,17,0.5882,1577.03,-1085.78,2.075,8169.79,5.707,-0.0297
20,1.0,1.25,0.002,1.5,17,0.5882,1576.97,-1085.88,2.075,8168.5,5.706,-0.0297
5,2.0,1.0,0.002,3.0,20,0.4,3175.4,-1093.7,1.936,12278.85,5.682,-0.0303
10,3.0,1.75,0.001,1.5,22,0.5909,1575.03,-1069.43,2.127,10850.45,5.679,-0.0297
15,3.0,1.75,0.001,1.5,22,0.5909,1575.03,-1069.43,2.127,10850.45,5.679,-0.0297
5,2.0,1.75,0.001,3.0,24,0.4167,3250.26,-1125.54,2.063,16745.07,5.656,-0.0394
5,3.0,1.25,0.002,3.0,16,0.4375,3189.47,-1108.85,2.237,12346.62,5.653,-0.0199
10,3.0,1.25,0.002,3.0,16,0.4375,3189.47,-1108.85,2.237,12346.62,5.653,-0.0199
15,3.0,1.25,0.002,3.0,16,0.4375,3189.47,-1108.85,2.237,12346.62,5.653,-0.0199
5,2.5,1.25,0.002,3.0,16,0.4375,3189.42,-1109.2,2.236,12343.13,5.651,-0.0199
10,2.5,1.25,0.002,3.0,16,0.4375,3189.42,-1109.2,2.236,12343.13,5.651,-0.0199
15,2.5,1.25,0.002,3.0,16,0.4375,3189.42,-1109.2,2.236,12343.13,5.651,-0.0199
5,1.0,1.25,0.002,2.5,19,0.4737,2688.1,-1125.04,2.15,12942.51,5.649,-0.0297
10,1.0,1.25,0.002,2.5,19,0.4737,2688.1,-1125.04,2.15,12942.51,5.649,-0.0297
15,1.0,1.25,0.002,2.5,19,0.4737,2688.1,-1125.04,2.15,12942.51,5.649,-0.0297
20,2.0,1.5,0.001,2.5,29,0.4483,2721.99,-1126.5,1.963,17361.9,5.632,-0.0297
10,3.0,1.5,0.001,3.0,29,0.4138,3272.32,-1123.19,2.057,20173.59,5.617,-0.0302
15,3.0,1.5,0.001,3.0,29,0.4138,3272.32,-1123.19,2.057,20173.59,5.617,-0.0302
10,2.5,1.5,0.001,3.0,29,0.4138,3271.85,-1123.38,2.056,20164.73,5.615,-0.0302
15,2.5,1.5,0.001,3.0,29,0.4138,3271.85,-1123.38,2.056,20164.73,5.615,-0.0302
20,2.5,1.25,0.002,2.0,15,0.5333,2108.34,-1095.23,2.2,9200.12,5.563,-0.0199
20,2.0,1.25,0.001,1.5,36,0.5556,1646.36,-1140.79,1.804,14674.5,5.56,-0.0347
15,1.0,1.75,0.001,2.0,26,0.5,2157.02,-1117.57,1.93,13512.96,5.535,-0.0394
10,2.0,1.75,0.001,1.5,24,0.5833,1597.46,-1097.22,2.038,11392.19,5.531,-0.0297
15,2.0,1.75,0.001,1.5,24,0.5833,1597.46,-1097.22,2.038,11392.19,5.531,-0.0297
5,1.0,1.0,0.002,3.0,21,0.4286,3275.58,-1152.47,2.132,15650.62,5.456,-0.0303
5,1.5,1.25,0.002,3.0,18,0.4444,3242.14,-1137.66,2.28,14560.51,5.436,-0.0297
10,1.5,1.25,0.002,3.0,18,0.4444,3242.14,-1137.66,2.28,14560.51,5.436,-0.0297
15,1.5,1.25,0.002,3.0,18,0.4444,3242.14,-1137.66,2.28,14560.51,5.436,-0.0297
20,1.0,1.75,0.001,1.5,25,0.56,1593.83,-1093.77,1.855,10282.08,5.419,-0.0394
10,2.5,1.75,0.001,2.5,22,0.4545,2656.91,-1092.48,2.027,13459.36,5.415,-0.0349
15,2.5,1.75,0.001,2.5,22,0.4545,2656.91,-1092.48,2.027,13459.36,5.415,-0.0349
5,3.0,1.5,0.002,2.5,15,0.4667,2625.63,-1088.18,2.111,9673.99,5.404,-0.0199
10,3.0,1.5,0.002,2.5,15,0.4667,2625.63,-1088.18,2.111,9673.99,5.404,-0.0199
15,3.0,1.5,0.002,2.5,15,0.4667,2625.63,-1088.18,2.111,9673.99,5.404,-0.0199
5,1.0,1.75,0.001,2.0,28,0.5,2195.67,-1150.86,1.908,14627.46,5.403,-0.0496
5,2.5,1.75,0.001,2.0,23,0.5217,2142.47,-1106.31,2.113,13540.22,5.385,-0.0297
10,3.0,1.75,0.001,2.0,22,0.5,2097.8,-1068.7,1.963,11320.13,5.385,-0.0397
15,3.0,1.75,0.001,2.0,22,0.5,2097.8,-1068.7,1.963,11320.13,5.385,-0.0397
20,2.5,1.0,0.002,2.5,15,0.4667,2638.1,-1097.66,2.103,9685.36,5.38,-0.0297
20,2.0,1.0,0.001,1.5,38,0.5526,1653.07,-1146.08,1.782,15231.09,5.376,-0.0444
20,3.0,1.0,0.002,2.5,15,0.4667,2637.36,-1098.35,2.101,9674.71,5.374,-0.0297
20,3.0,1.5,0.001,2.5,27,0.4444,2687.98,-1105.88,1.944,15667.52,5.363,-0.0297
20,2.5,1.5,0.001,2.5,27,0.4444,2687.3,-1106.03,1.944,15657.14,5.36,-0.0297
20,2.5,1.5,0.001,2.0,28,0.5,2152.65,-1108.4,1.942,14619.39,5.355,-0.0297
20,2.0,1.5,0.001,3.0,28,0.3929,3233.27,-1111.11,1.883,16677.13,5.355,-0.0394
20,1.5,1.75,0.001,2.0,24,0.5,2153.96,-1119.82,1.923,12409.77,5.352,-0.0303
5,2.0,1.25,0.002,2.0,18,0.5,2092.83,-1073.9,1.949,9170.37,5.348,-0.0202
10,2.0,1.25,0.002,2.0,18,0.5,2092.83,-1073.9,1.949,9170.37,5.348,-0.0202
15,2.0,1.25,0.002,2.0,18,0.5,2092.83,-1073.9,1.949,9170.37,5.348,-0.0202
5,2.0,1.0,0.002,2.5,20,0.45,2653.03,-1097.11,1.979,11809.0,5.239,-0.0297
10,1.0,1.75,0.001,3.0,26,0.4231,3359.82,-1193.92,2.064,19049.24,5.178,-0.059
20,1.0,1.75,0.001,2.5,24,0.4583,2750.93,-1163.4,2.001,15136.05,5.168,-0.0585
5,1.5,1.5,0.002,2.5,17,0.4706,2661.98,-1110.64,2.13,11300.04,5.141,-0.0297
10,1.5,1.5,0.002,2.5,17,0.4706,2661.98,-1110.64,2.13,11300.04,5.141,-0.0297
15,1.5,1.5,0.002,2.5,17,0.4706,2661.98,-1110.64,2.13,11300.04,5.141,-0.0297
20,1.5,1.0,0.002,2.5,17,0.4706,2675.39,-1122.74,2.118,11298.43,5.106,-0.0297
20,3.0,1.25,0.001,3.0,30,0.4,3274.42,-1128.95,1.934,18972.01,5.054,-0.049
5,3.0,1.75,0.001,2.5,22,0.4545,2669.63,-1103.51,2.016,13454.14,5.045,-0.0297
5,2.0,1.75,0.001,2.0,24,0.5,2137.45,-1103.14,1.938,12411.67,5.035,-0.0397
10,1.0,1.0,0.002,2.0,20,0.5,2115.69,-1091.26,1.939,10244.33,5.008,-0.0297
15,1.0,1.0,0.002,2.0,20,0.5,2115.69,-1091.26,1.939,10244.33,5.008,-0.0297
5,1.0,1.5,0.002,2.0,18,0.5,2105.7,-1086.31,1.938,9174.48,5.006,-0.0297
10,1.0,1.5,0.002,2.0,18,0.5,2105.7,-1086.31,1.938,9174.48,5.006,-0.0297
15,1.0,1.5,0.002,2.0,18,0.5,2105.7,-1086.31,1.938,9174.48,5.006,-0.0297
20,2.5,1.75,0.001,1.5,21,0.5714,1573.89,-1074.59,1.953,9215.27,4.995,-0.0199
