orb_minutes,atr_multiplier,volume_pct,fvg_min_pct,profit_r,trades,win_rate,avg_win,avg_loss,profit_factor,total_pnl,sharpe,max_drawdown
10,3.0,1.25,0.001,3.0,35,0.3429,3180.97,-1088.01,1.525,13147.56,3.346,-0.0585
5,3.0,1.5,0.001,1.5,32,0.5,1561.58,-1058.98,1.475,8041.66,3.345,-0.0297
10,3.0,1.0,0.001,3.0,38,0.3421,3182.66,-1085.73,1.524,14231.3,3.327,-0.0772
15,1.0,1.25,0.001,3.0,40,0.35,3416.44,-1206.08,1.525,16472.18,3.325,-0.0783
20,3.0,1.25,0.001,2.0,30,0.4333,2087.08,-1064.21,1.5,9040.4,3.32,-0.03
10,1.0,1.25,0.001,2.0,44,0.4318,2206.61,-1144.57,1.465,13311.44,3.32,-0.0596
20,1.5,1.25,0.001,2.5,36,0.3889,2767.77,-1158.54,1.52,13260.88,3.312,-0.0687
15,1.0,1.0,0.001,2.5,45,0.3778,2799.77,-1170.05,1.453,14834.7,3.312,-0.0865
10,2.0,1.25,0.001,2.5,37,0.3784,2669.66,-1097.85,1.48,12124.66,3.301,-0.0679
20,2.5,1.25,0.001,2.0,32,0.4375,2122.88,-1089.81,1.515,10103.77,3.291,-0.0585
5,2.5,1.25,0.001,3.0,38,0.3421,3209.63,-1100.54,1.517,14211.73,3.285,-0.0679
5,1.5,1.5,0.002,2.0,18,0.4444,2090.03,-1075.94,1.554,5960.81,3.281,-0.03
10,1.5,1.5,0.002,2.0,18,0.4444,2090.03,-1075.94,1.554,5960.81,3.281,-0.03
15,1.5,1.5,0.002,2.0,18,0.4444,2090.03,-1075.94,1.554,5960.81,3.281,-0.03
5,1.0,1.25,0.001,2.5,45,0.3778,2833.48,-1190.5,1.445,14835.12,3.28,-0.0865
5,3.0,1.0,0.001,3.0,41,0.3415,3211.14,-1098.09,1.516,15307.49,3.274,-0.0679
20,1.0,1.5,0.001,2.5,31,0.3871,2760.96,-1159.19,1.504,11106.85,3.249,-0.0823
5,2.0,1.5,0.001,2.0,33,0.4242,2099.61,-1073.39,1.441,9000.02,3.249,-0.04
5,1.5,1.0,0.002,2.5,20,0.4,2644.84,-1096.66,1.608,7998.81,3.233,-0.0305
15,2.0,1.25,0.001,3.0,36,0.3333,3186.25,-1092.64,1.458,12011.77,3.209,-0.0679
15,2.0,1.0,0.001,3.0,39,0.3333,3184.7,-1089.29,1.462,13079.54,3.2,-0.0865
20,2.5,1.5,0.001,1.5,28,0.5,1562.92,-1062.58,1.471,7004.78,3.197,-0.0297
5,2.5,1.0,0.003,2.5,5,0.4,2504.53,-1021.83,1.634,1943.58,3.195,-0.0199
10,2.5,1.0,0.003,2.5,5,0.4,2504.53,-1021.83,1.634,1943.58,3.195,-0.0199
15,2.5,1.0,0.003,2.5,5,0.4,2504.53,-1021.83,1.634,1943.58,3.195,-0.0199
5,3.0,1.0,0.003,2.5,5,0.4,2502.4,-1021.18,1.634,1941.26,3.193,-0.0198
10,3.0,1.0,0.003,2.5,5,0.4,2502.4,-1021.18,1.634,1941.26,3.193,-0.0198
15,3.0,1.0,0.003,2.5,5,0.4,2502.4,-1021.18,1.634,1941.26,3.193,-0.0198
5,2.0,1.0,0.001,1.5,47,0.4894,1626.02,-1114.73,1.398,10644.94,3.185,-0.0641
5,2.0,1.25,0.001,3.0,39,0.3333,3197.66,-1095.69,1.459,13081.65,3.178,-0.0685
15,1.5,1.0,0.001,2.5,42,0.381,2762.31,-1149.52,1.479,14309.51,3.166,-0.0772
10,1.0,1.25,0.001,2.5,43,0.3721,2775.7,-1157.11,1.422,13169.22,3.153,-0.0772
5,3.0,1.0,0.002,2.5,18,0.3889,2606.96,-1074.94,1.543,6424.4,3.126,-0.0297
10,2.0,1.5,0.001,2.0,31,0.4194,2087.16,-1065.92,1.414,7946.53,3.114,-0.0303
15,2.0,1.5,0.001,2.0,31,0.4194,2087.16,-1065.92,1.414,7946.53,3.114,-0.0303
20,1.0,1.25,0.001,1.5,39,0.4872,1609.53,-1102.48,1.387,8531.42,3.112,-0.0585
15,1.0,1.0,0.001,3.0,44,0.3409,3422.81,-1204.63,1.47,16407.79,3.108,-0.0966
10,2.5,1.0,0.002,2.0,18,0.4444,2081.65,-1069.02,1.558,5963.02,3.089,-0.03
15,2.5,1.0,0.002,2.0,18,0.4444,2081.65,-1069.02,1.558,5963.02,3.089,-0.03
15,2.0,1.0,0.001,2.0,40,0.425,2136.76,-1095.79,1.441,11121.66,3.084,-0.0775
10,1.5,1.5,0.001,2.5,32,0.375,2678.5,-1107.33,1.451,9995.37,3.047,-0.0402
15,1.5,1.5,0.001,2.5,32,0.375,2678.5,-1107.33,1.451,9995.37,3.047,-0.0402
5,1.0,1.25,0.001,1.5,47,0.4894,1644.25,-1131.87,1.392,10652.72,3.04,-0.0731
10,2.5,1.25,0.001,3.0,36,0.3333,3172.2,-1085.8,1.461,12007.15,3.012,-0.0679
15,1.5,1.0,0.001,2.0,43,0.4186,2189.39,-1132.83,1.392,11088.21,2.995,-0.0596
5,1.0,1.5,0.001,1.5,37,0.4865,1618.95,-1112.36,1.379,8006.31,2.995,-0.0776
20,3.0,1.0,0.001,2.5,32,0.375,2642.02,-1084.94,1.461,10005.42,2.991,-0.0678
15,1.0,1.0,0.001,2.0,46,0.413,2185.23,-1128.21,1.363,11057.61,2.953,-0.069
10,1.5,1.0,0.002,1.5,20,0.5,1551.33,-1055.49,1.47,4958.4,2.939,-0.0297
15,1.5,1.0,0.002,1.5,20,0.5,1551.33,-1055.49,1.47,4958.4,2.939,-0.0297
10,1.0,1.0,0.002,1.5,20,0.5,1551.41,-1055.68,1.47,4957.24,2.938,-0.0297
15,1.0,1.0,0.002,1.5,20,0.5,1551.41,-1055.68,1.47,4957.24,2.938,-0.0297
5,1.5,1.5,0.002,1.5,18,0.5,1547.73,-1053.35,1.469,4449.45,2.934,-0.0297
10,1.5,1.5,0.002,1.5,18,0.5,1547.73,-1053.35,1.469,4449.45,2.934,-0.0297
15,1.5,1.5,0.002,1.5,18,0.5,1547.73,-1053.35,1.469,4449.45,2.934,-0.0297
5,1.0,1.5,0.002,1.5,18,0.5,1547.96,-1053.74,1.469,4447.99,2.932,-0.0297
10,1.0,1.5,0.002,1.5,18,0.5,1547.96,-1053.74,1.469,4447.99,2.932,-0.0297
15,1.0,1.5,0.002,1.5,18,0.5,1547.96,-1053.74,1.469,4447.99,2.932,-0.0297
20,1.0,1.0,0.001,1.5,42,0.4762,1602.44,-1094.49,1.331,7969.98,2.905,-0.0585
10,2.0,1.0,0.001,2.5,41,0.3659,2665.84,-1095.05,1.404,11516.38,2.881,-0.0864
10,2.0,1.25,0.001,3.0,37,0.3243,3161.88,-1082.16,1.402,10888.52,2.878,-0.0679
20,1.5,1.5,0.001,2.0,31,0.4194,2152.24,-1112.84,1.397,7947.98,2.877,-0.0591
15,1.5,1.0,0.001,1.5,44,0.4773,1603.98,-1095.34,1.337,8490.83,2.835,-0.0444
5,1.5,1.0,0.002,2.0,21,0.4286,2098.04,-1079.17,1.458,5932.29,2.831,-0.0397
5,2.5,1.5,0.002,1.5,16,0.5,1542.46,-1048.94,1.47,3948.15,2.779,-0.0199
10,2.5,1.5,0.002,1.5,16,0.5,1542.46,-1048.94,1.47,3948.15,2.779,-0.0199
15,2.5,1.5,0.002,1.5,16,0.5,1542.46,-1048.94,1.47,3948.15,2.779,-0.0199
5,3.0,1.5,0.002,1.5,16,0.5,1541.67,-1049.31,1.469,3938.81,2.773,-0.0199
10,3.0,1.5,0.002,1.5,16,0.5,1541.67,-1049.31,1.469,3938.81,2.773,-0.0199
15,3.0,1.5,0.002,1.5,16,0.5,1541.67,-1049.31,1.469,3938.81,2.773,-0.0199
5,2.0,1.0,0.001,2.5,44,0.3636,2685.44,-1105.05,1.389,12025.6,2.765,-0.0914
20,2.5,1.0,0.002,1.5,16,0.5,1550.08,-1056.64,1.467,3947.54,2.761,-0.03
20,3.0,1.0,0.002,1.5,16,0.5,1549.78,-1056.46,1.467,3946.55,2.761,-0.03
5,1.0,1.5,0.001,3.0,36,0.3333,3364.49,-1181.52,1.424,12017.27,2.759,-0.1052
10,1.0,1.25,0.001,3.0,43,0.3256,3370.94,-1178.55,1.381,13015.33,2.749,-0.0875
5,1.5,1.25,0.001,1.5,44,0.4773,1628.49,-1117.88,1.33,8486.85,2.74,-0.0641
20,1.5,1.0,0.001,3.0,36,0.3333,3292.09,-1145.41,1.437,12015.33,2.733,-0.0783
5,2.5,1.0,0.002,2.5,19,0.3684,2595.72,-1067.73,1.418,5357.35,2.705,-0.035
10,2.5,1.0,0.001,3.0,40,0.325,3172.17,-1084.76,1.408,11949.59,2.694,-0.0864
5,2.5,1.0,0.001,3.0,43,0.3256,3201.25,-1096.84,1.409,13009.21,2.692,-0.0772
20,3.0,1.0,0.003,1.5,4,0.5,1501.44,-1014.06,1.481,974.76,2.664,-0.01
20,2.5,1.0,0.003,1.5,4,0.5,1502.72,-1015.58,1.48,974.28,2.659,-0.01
5,2.5,1.25,0.003,1.5,4,0.5,1502.72,-1015.83,1.479,973.77,2.658,-0.01
5,2.5,1.5,0.003,1.5,4,0.5,1502.72,-1015.83,1.479,973.77,2.658,-0.01
10,2.5,1.25,0.003,1.5,4,0.5,1502.72,-1015.83,1.479,973.77,2.658,-0.01
10,2.5,1.5,0.003,1.5,4,0.5,1502.72,-1015.83,1.479,973.77,2.658,-0.01
15,2.5,1.25,0.003,1.5,4,0.5,1502.72,-1015.83,1.479,973.77,2.658,-0.01
15,2.5,1.5,0.003,1.5,4,0.5,1502.72,-1015.83,1.479,973.77,2.658,-0.01
5,3.0,1.25,0.003,1.5,4,0.5,1501.44,-1015.36,1.479,972.16,2.655,-0.01
5,3.0,1.5,0.003,1.5,4,0.5,1501.44,-1015.36,1.479,972.16,2.655,-0.01
10,3.0,1.25,0.003,1.5,4,0.5,1501.44,-1015.36,1.479,972.16,2.655,-0.01
10,3.0,1.5,0.003,1.5,4,0.5,1501.44,-1015.36,1.479,972.16,2.655,-0.01
15,3.0,1.25,0.003,1.5,4,0.5,1501.44,-1015.36,1.479,972.16,2.655,-0.01
15,3.0,1.5,0.003,1.5,4,0.5,1501.44,-1015.36,1.479,972.16,2.655,-0.01
20,3.0,1.25,0.001,1.5,31,0.4839,1556.08,-1055.93,1.382,6446.29,2.655,-0.0297
5,2.0,1.0,0.001,3.0,44,0.3182,3185.45,-1090.43,1.363,11883.3,2.633,-0.087
10,2.0,1.0,0.001,3.0,41,0.3171,3157.19,-1079.09,1.358,10828.9,2.63,-0.0864
15,3.0,1.25,0.001,2.5,33,0.3636,2614.55,-1070.59,1.396,8892.3,2.616,-0.0585
20,2.5,1.0,0.001,2.5,33,0.3636,2635.22,-1082.21,1.391,8896.26,2.611,-0.0772
10,1.5,1.0,0.001,2.5,44,0.3636,2741.2,-1136.58,1.378,12034.82,2.568,-0.0772
15,1.5,1.0,0.001,3.0,40,0.325,3256.0,-1124.93,1.394,11954.98,2.56,-0.0864
5,1.0,1.0,0.001,1.5,53,0.4717,1638.71,-1123.73,1.302,9503.36,2.546,-0.0827
15,3.0,1.0,0.001,2.5,36,0.3611,2610.41,-1067.03,1.383,9393.71,2.537,-0.0772
15,1.5,1.25,0.001,3.0,37,0.3243,3258.56,-1128.26,1.386,10896.16,2.524,-0.069
20,3.0,1.0,0.001,2.0,32,0.4062,2075.52,-1058.44,1.342,6871.51,2.517,-0.0396
5,3.0,1.25,0.002,2.0,17,0.4118,2055.42,-1050.13,1.37,3886.66,2.516,-0.0302
10,3.0,1.25,0.002,2.0,17,0.4118,2055.42,-1050.13,1.37,3886.66,2.516,-0.0302
15,3.0,1.25,0.002,2.0,17,0.4118,2055.42,-1050.13,1.37,3886.66,2.516,-0.0302
10,1.0,1.0,0.001,2.0,49,0.4082,2202.28,-1138.61,1.334,11025.8,2.506,-0.0875
15,1.0,1.5,0.001,1.5,34,0.4706,1584.38,-1080.62,1.303,5898.95,2.503,-0.0588
10,1.0,1.0,0.001,2.5,48,0.3542,2774.42,-1152.89,1.32,11425.56,2.486,-0.0956
20,2.5,1.0,0.001,2.0,34,0.4118,2113.64,-1083.66,1.365,7917.7,2.458,-0.0772
5,2.5,1.0,0.002,2.0,19,0.4211,2079.07,-1066.21,1.418,4904.27,2.455,-0.0305
15,1.5,1.25,0.001,2.5,39,0.359,2733.26,-1134.58,1.349,9901.0,2.417,-0.078
10,2.0,1.0,0.001,2.0,42,0.4048,2118.72,-1084.59,1.328,8903.41,2.416,-0.0775
15,1.0,1.5,0.001,2.5,34,0.3529,2718.07,-1127.58,1.315,7810.14,2.412,-0.0823
15,2.0,1.25,0.001,2.0,37,0.4054,2118.09,-1085.66,1.33,7886.77,2.41,-0.0684
5,1.5,1.0,0.001,1.5,49,0.4694,1635.4,-1121.8,1.29,8447.25,2.4,-0.0783
5,1.0,1.0,0.001,2.5,51,0.3529,2833.05,-1183.49,1.306,11939.69,2.378,-0.1192
5,1.0,1.0,0.002,1.5,21,0.4762,1548.24,-1052.25,1.338,3907.66,2.37,-0.0297
5,1.5,1.0,0.002,1.5,21,0.4762,1548.07,-1052.07,1.338,3907.93,2.37,-0.0297
15,1.5,1.25,0.001,1.5,41,0.4634,1595.84,-1088.65,1.266,6370.75,2.35,-0.0451
10,1.5,1.0,0.001,2.0,45,0.4,2172.08,-1119.21,1.294,8878.65,2.345,-0.069
15,1.5,1.25,0.001,2.0,40,0.4,2174.1,-1122.16,1.292,7853.68,2.343,-0.0687
5,3.0,1.25,0.001,2.5,37,0.3514,2602.31,-1063.8,1.325,8298.73,2.286,-0.0585
10,1.0,1.0,0.001,3.0,48,0.3125,3375.39,-1176.13,1.305,11818.43,2.283,-0.1146
5,1.0,1.5,0.001,2.5,37,0.3514,2772.86,-1156.01,1.299,8302.86,2.273,-0.1095
20,2.5,1.0,0.001,1.5,36,0.4722,1582.08,-1078.09,1.313,6411.8,2.264,-0.0679
5,2.5,1.5,0.001,1.5,32,0.4688,1549.77,-1050.91,1.301,5381.2,2.26,-0.0297
10,1.5,1.25,0.001,3.0,38,0.3158,3233.45,-1115.88,1.337,9788.54,2.256,-0.069
5,1.5,1.5,0.001,2.5,34,0.3529,2673.75,-1103.59,1.322,7805.97,2.256,-0.0593
20,2.5,1.25,0.001,1.5,34,0.4706,1575.58,-1073.01,1.305,5895.17,2.225,-0.0585
5,2.0,1.0,0.001,2.0,45,0.4,2130.61,-1091.71,1.301,8874.61,2.225,-0.0958
5,2.0,1.25,0.001,2.0,40,0.4,2116.62,-1083.86,1.302,7853.19,2.212,-0.0778
10,2.5,1.5,0.001,1.5,30,0.4667,1542.64,-1045.04,1.292,4876.29,2.212,-0.0297
15,2.5,1.5,0.001,1.5,30,0.4667,1542.64,-1045.04,1.292,4876.29,2.212,-0.0297
5,1.0,1.25,0.001,3.0,45,0.3111,3365.82,-1172.75,1.296,10766.3,2.18,-0.1057
15,2.5,1.25,0.001,2.0,35,0.4,2090.62,-1068.23,1.305,6835.81,2.173,-0.0679
15,1.0,1.0,0.001,1.5,46,0.4565,1580.76,-1074.42,1.236,6335.56,2.166,-0.049
10,1.5,1.25,0.001,2.5,40,0.35,2713.26,-1122.38,1.302,8803.7,2.133,-0.078
5,2.0,1.0,0.005,2.5,3,0.3333,2448.22,-993.44,1.232,461.34,2.109,-0.01
10,2.0,1.0,0.005,2.5,3,0.3333,2448.22,-993.44,1.232,461.34,2.109,-0.01
15,2.0,1.0,0.005,2.5,3,0.3333,2448.22,-993.44,1.232,461.34,2.109,-0.01
20,2.0,1.0,0.005,2.5,3,0.3333,2448.22,-993.44,1.232,461.34,2.109,-0.01
10,1.5,1.5,0.001,2.0,33,0.3939,2128.63,-1093.51,1.265,5801.9,2.1,-0.0591
15,1.5,1.5,0.001,2.0,33,0.3939,2128.63,-1093.51,1.265,5801.9,2.1,-0.0591
10,1.5,1.25,0.001,2.0,41,0.3902,2157.44,-1109.68,1.244,6777.01,2.069,-0.0687
10,2.0,1.25,0.001,2.0,38,0.3947,2102.32,-1075.34,1.275,6802.0,2.048,-0.0685
10,1.5,1.0,0.001,1.5,46,0.4565,1591.0,-1083.04,1.234,6334.85,2.032,-0.05
10,1.0,1.5,0.001,2.5,35,0.3429,2715.72,-1124.23,1.26,6731.4,2.025,-0.0914
10,1.5,1.0,0.001,3.0,42,0.3095,3230.39,-1112.79,1.301,9724.14,2.019,-0.0864
10,3.0,1.25,0.001,2.5,35,0.3429,2579.33,-1053.48,1.277,6721.82,2.003,-0.0585
10,1.5,1.25,0.001,1.5,42,0.4524,1583.27,-1077.04,1.214,5310.33,2.003,-0.0451
15,2.5,1.0,0.001,2.0,38,0.3947,2085.37,-1064.11,1.278,6806.1,1.995,-0.0864
15,2.5,1.25,0.001,2.5,35,0.3429,2592.92,-1060.43,1.276,6725.14,1.995,-0.0679
10,1.0,1.5,0.001,1.5,35,0.4571,1582.28,-1077.72,1.236,4839.74,1.991,-0.0683
5,2.5,1.25,0.001,2.0,38,0.3947,2089.39,-1066.96,1.277,6800.7,1.988,-0.0679
10,3.0,1.0,0.001,2.5,38,0.3421,2574.27,-1049.89,1.275,7218.3,1.976,-0.0772
15,2.5,1.0,0.001,2.5,38,0.3421,2586.34,-1056.21,1.273,7217.09,1.968,-0.0864
5,2.5,1.25,0.001,2.5,38,0.3421,2597.18,-1061.57,1.272,7224.16,1.957,-0.0679
5,2.5,1.25,0.002,1.5,17,0.4706,1538.4,-1044.38,1.309,2907.77,1.942,-0.0253
10,2.5,1.25,0.002,1.5,17,0.4706,1538.4,-1044.38,1.309,2907.77,1.942,-0.0253
15,2.5,1.25,0.002,1.5,17,0.4706,1538.4,-1044.38,1.309,2907.77,1.942,-0.0253
5,3.0,1.25,0.002,1.5,17,0.4706,1537.76,-1044.2,1.309,2904.27,1.94,-0.0253
10,3.0,1.25,0.002,1.5,17,0.4706,1537.76,-1044.2,1.309,2904.27,1.94,-0.0253
15,3.0,1.25,0.002,1.5,17,0.4706,1537.76,-1044.2,1.309,2904.27,1.94,-0.0253
5,3.0,1.0,0.001,2.5,41,0.3415,2591.14,-1057.94,1.27,7711.48,1.935,-0.0679
15,1.0,1.25,0.001,1.5,42,0.4524,1586.22,-1079.54,1.214,5308.88,1.874,-0.0585
5,3.0,1.0,0.003,2.0,5,0.4,1997.85,-1013.85,1.314,954.16,1.836,-0.0199
10,3.0,1.0,0.003,2.0,5,0.4,1997.85,-1013.85,1.314,954.16,1.836,-0.0199
15,3.0,1.0,0.003,2.0,5,0.4,1997.85,-1013.85,1.314,954.16,1.836,-0.0199
5,2.5,1.0,0.003,2.0,5,0.4,1998.54,-1015.19,1.312,951.49,1.83,-0.0199
10,2.5,1.0,0.003,2.0,5,0.4,1998.54,-1015.19,1.312,951.49,1.83,-0.0199
15,2.5,1.0,0.003,2.0,5,0.4,1998.54,-1015.19,1.312,951.49,1.83,-0.0199
10,2.5,1.25,0.001,2.0,36,0.3889,2074.15,-1057.7,1.248,5768.78,1.808,-0.0679
5,1.5,1.0,0.001,2.5,47,0.3404,2730.8,-1128.43,1.249,8711.62,1.77,-0.1013
20,3.0,1.0,0.001,1.5,33,0.4545,1548.69,-1049.85,1.229,4332.97,1.769,-0.0443
10,3.0,1.0,0.002,2.0,18,0.3889,2049.47,-1045.37,1.248,2847.27,1.759,-0.0399
15,3.0,1.0,0.002,2.0,18,0.3889,2049.47,-1045.37,1.248,2847.27,1.759,-0.0399
20,1.5,1.5,0.001,1.5,31,0.4516,1570.93,-1068.66,1.211,3825.83,1.691,-0.0501
5,1.5,1.25,0.001,3.0,40,0.3,3227.97,-1111.82,1.244,7604.72,1.681,-0.0875
15,3.0,1.25,0.001,2.0,34,0.3824,2042.09,-1038.21,1.218,4744.74,1.667,-0.0588
10,2.5,1.25,0.001,2.5,36,0.3333,2574.16,-1050.81,1.225,5670.53,1.661,-0.0679
15,2.5,1.0,0.001,1.5,40,0.45,1560.61,-1058.81,1.206,4797.23,1.599,-0.0772
15,3.0,1.0,0.001,2.0,37,0.3784,2035.58,-1034.15,1.198,4712.67,1.585,-0.0602
10,1.0,1.25,0.001,1.5,45,0.4444,1584.29,-1077.01,1.177,4760.7,1.568,-0.0637
5,1.0,1.0,0.001,3.0,51,0.2941,3370.61,-1168.35,1.202,8498.5,1.565,-0.1409
5,1.5,1.25,0.001,2.5,42,0.3333,2709.34,-1117.53,1.212,6640.06,1.542,-0.0964
5,3.0,1.25,0.001,2.0,37,0.3784,2039.84,-1036.82,1.198,4710.82,1.51,-0.059
10,1.0,1.0,0.001,1.5,50,0.44,1578.49,-1071.59,1.157,4722.38,1.433,-0.0641
5,1.5,1.0,0.001,2.0,48,0.375,2163.55,-1109.92,1.17,5646.22,1.41,-0.0966
5,1.5,1.25,0.001,2.0,43,0.3721,2153.35,-1103.74,1.156,4652.62,1.355,-0.0872
5,2.5,1.0,0.001,2.5,43,0.3256,2584.05,-1055.25,1.182,5574.31,1.347,-0.0772
10,2.5,1.0,0.001,2.5,40,0.325,2566.82,-1047.44,1.18,5087.78,1.336,-0.0864
10,2.5,1.0,0.001,2.0,40,0.375,2068.16,-1053.64,1.178,4681.37,1.315,-0.0864
15,3.0,1.25,0.001,1.5,34,0.4412,1532.15,-1036.45,1.167,3289.76,1.315,-0.0394
5,1.5,1.0,0.001,3.0,45,0.2889,3215.18,-1104.25,1.183,6461.42,1.283,-0.0972
10,3.0,1.25,0.001,2.0,35,0.3714,2026.04,-1029.28,1.163,3694.36,1.275,-0.059
5,1.5,1.5,0.001,2.0,35,0.3714,2125.26,-1087.8,1.154,3696.76,1.267,-0.0778
10,3.0,1.0,0.001,2.0,38,0.3684,2018.9,-1025.1,1.149,3662.23,1.211,-0.0604
5,2.5,1.0,0.001,2.0,43,0.3721,2079.21,-1059.89,1.162,4650.23,1.208,-0.0775
10,2.5,1.0,0.002,1.5,18,0.4444,1534.61,-1039.82,1.181,1878.67,1.197,-0.0351
10,3.0,1.0,0.002,1.5,18,0.4444,1533.86,-1039.34,1.181,1877.51,1.197,-0.035
15,2.5,1.0,0.002,1.5,18,0.4444,1534.61,-1039.82,1.181,1878.67,1.197,-0.0351
15,3.0,1.0,0.002,1.5,18,0.4444,1533.86,-1039.34,1.181,1877.51,1.197,-0.035
5,3.0,1.0,0.001,2.0,41,0.3659,2028.15,-1030.19,1.136,3637.46,1.101,-0.059
